,beta=0.0,beta=0.01,beta=0.02,beta=0.03,beta=0.04,beta=0.05,beta=0.06,beta=0.07,beta=0.08,beta=0.09,beta=0.1,beta=0.11,beta=0.12,beta=0.13,beta=0.14,beta=0.15,beta=0.16,beta=0.17,beta=0.18,beta=0.19,beta=0.2,beta=0.21,beta=0.22,beta=0.23,beta=0.24,beta=0.25,beta=0.26,beta=0.27,beta=0.28,beta=0.29,beta=0.3,beta=0.31,beta=0.32,beta=0.33,beta=0.34,beta=0.35,beta=0.36,beta=0.37,beta=0.38,beta=0.39,beta=0.4,beta=0.41,beta=0.42,beta=0.43,beta=0.44,beta=0.45,beta=0.46,beta=0.47,beta=0.48,beta=0.49,beta=0.5,beta=0.51,beta=0.52,beta=0.53,beta=0.54,beta=0.55,beta=0.56,beta=0.57,beta=0.58,beta=0.59,beta=0.6,beta=0.61,beta=0.62,beta=0.63,beta=0.64,beta=0.65,beta=0.66,beta=0.67,beta=0.68,beta=0.69,beta=0.7,beta=0.71,beta=0.72,beta=0.73,beta=0.74,beta=0.75,beta=0.76,beta=0.77,beta=0.78,beta=0.79,beta=0.8,beta=0.81,beta=0.82,beta=0.83,beta=0.84,beta=0.85,beta=0.86,beta=0.87,beta=0.88,beta=0.89,beta=0.9,beta=0.91,beta=0.92,beta=0.93,beta=0.94,beta=0.95,beta=0.96,beta=0.97,beta=0.98,beta=0.99,beta=1.0
760,4.498341034819927,7.7160624367495885,8.164813961990902,8.360629408693413,8.469902544900748,8.540784986949285,8.589851852768806,8.630234541614575,8.64783133351213,8.650656348737565,8.676677699902893,8.676501037222344,8.686748839705952,8.678664313227163,8.687466151397999,8.671578644734899,8.674197069094381,8.66279732042107,8.65663459603148,8.68179573676727,8.6477360960061,8.642006952273375,8.635566840620612,8.603512744345776,8.61692065172736,8.584795378695782,8.60134988632694,8.601442693931563,8.594176823013857,8.587751899890652,8.589746788624087,8.554459855559877,8.544732362663678,8.555498879875408,8.536462944733469,8.528032129745075,8.522600163840844,8.473762971725689,8.473120145700822,8.454047771665207,8.457492016205627,8.480781637834497,8.43254438206425,8.416912661072834,8.445970303084774,8.403818143336032,8.365744933554264,8.383972306011122,8.400664471478567,8.355644158733957,8.360672606292725,8.32900844230596,8.287220252077681,8.313626137389399,8.316927280269264,8.273506791724733,8.27972384673221,8.261778343762598,8.275728974722549,8.245463827565086,8.220049867062581,8.20213022255466,8.203035707145894,8.171670081780793,8.227182839191292,8.201542736258226,8.183769614075704,8.149972460242846,8.092185226988498,8.16020825881483,8.15471832584649,8.098331706898811,8.030149530790881,7.993916871686464,8.07601346410119,8.022329992187757,8.059356439959553,8.044941831083607,8.044653231152916,8.028268432331268,8.058770137327866,8.040595346789456,8.01179784900334,7.995063301334372,7.983756252510436,8.008768992018753,7.976804206714427,7.929544689591423,7.958747293267707,7.906666691275619,7.941547797658879,7.893549472460381,7.875028573482481,7.813889049418661,7.9162100114925655,7.8473648835257706,7.923048336780744,7.872995512984623,7.790167657479147,7.845350795380645,7.8231528388345914
761,4.498297353390393,7.716961833798089,8.165439107636153,8.36132003846646,8.470381489178774,8.54119132739381,8.590286377101815,8.630646156570569,8.64812173416056,8.6509892029205,8.677056135402601,8.676872047646517,8.68698983047824,8.67893477047496,8.687787661107121,8.671866457602114,8.674533851102527,8.663025161190829,8.656901059842205,8.682130457092377,8.648002939175035,8.642188301653563,8.635756590883537,8.60380930952409,8.617208218169914,8.585066062188176,8.601652851579752,8.601687007631876,8.594397469020457,8.587974584490118,8.590057500767035,8.554714818158057,8.545027811084893,8.555777720204201,8.536713426093472,8.528270810130143,8.522810913448396,8.474012843792549,8.473349086638889,8.454340434472085,8.457731632806908,8.48102387809082,8.43286383658076,8.417169411370429,8.446254401622888,8.403990416100303,8.3660456994155,8.384178140572445,8.401007104595136,8.355899831634595,8.360964599521036,8.329190908537203,8.287499560683333,8.313855807782643,8.317168987392689,8.273752011783815,8.280049299783316,8.262022585156025,8.275930390631736,8.245782671396261,8.220419133195408,8.202434404391267,8.2033328198222,8.171898992717502,8.227482602931811,8.20181345578253,8.1840476421818,8.150232530181643,8.092480735909161,8.16046665061121,8.15500505726016,8.098695061782504,8.030548815583483,7.994243857972379,8.076262642250546,8.022586882897677,8.05964504585506,8.045255368493896,8.044902400686992,8.028577187281215,8.05904829000165,8.040953808742232,8.0122157238051,7.995389497701482,7.983995581213283,8.009027354533945,7.977098994083176,7.9299256797488376,7.9589863940786705,7.907052420567896,7.941843320943718,7.893827201040354,7.875334759393101,7.814188265105526,7.916468087594495,7.847711377379213,7.923370785298087,7.873307803792496,7.790472878504975,7.845586164968005,7.823465329300161
762,4.498232118805899,7.717957542028489,8.166183547987814,8.36182105534868,8.470823513617816,8.541628747730226,8.590674165483675,8.631025948618726,8.648415322852038,8.651329405464793,8.677351280090711,8.677240151028856,8.687245904792041,8.67929512923319,8.688053949161722,8.672149460191434,8.67485674999626,8.663393951341712,8.65720604922704,8.68243887001657,8.648262755581017,8.64241131077872,8.636057765202104,8.604098853743118,8.617473060889113,8.58528132389894,8.601897731437179,8.601953537676378,8.594708419352482,8.588226672023314,8.590308095336669,8.554910963077464,8.545263461882536,8.556017767138975,8.536867565048192,8.528529758043979,8.523015533787518,8.47425219526407,8.4735633165187,8.45466113448534,8.458060747715482,8.481327435835734,8.433204906070612,8.417399751365469,8.446530272926852,8.40424750315278,8.366343224291569,8.384492111917895,8.40128920603933,8.356190695463662,8.361234605049978,8.329447358523053,8.287861241833204,8.314139733874029,8.31742062259038,8.27411367619709,8.280404264452516,8.262390068594511,8.276154225829947,8.246109793183198,8.220714657855426,8.202645620239014,8.203618866871828,8.172189084217514,8.227726215258572,8.202158471183129,8.184348465342671,8.15055253929703,8.092753237682853,8.160756095325745,8.155359124657457,8.099054098550127,8.030916625379396,7.994554050618276,8.076512669325364,8.022937625273526,8.059852860061378,8.045535065976782,8.045220885395544,8.028941702773473,8.059357780046424,8.041294344025152,8.01256459149413,7.995692841893509,7.984381886787986,8.009361690093646,7.97739987401078,7.930289760063128,7.95932206952622,7.907408688504036,7.942169866273086,7.894189974254598,7.8756859341349355,7.814545217801109,7.916733839910188,7.847931072527915,7.92371212445251,7.8736407648181315,7.790786243719213,7.845989321472945,7.823710644418397
763,4.498317317307247,7.718984486835929,8.166806940803978,8.362413313406908,8.471296308462199,8.542096580553677,8.591028962207538,8.631351891016466,8.648680853118012,8.651704636272422,8.677697889318523,8.677567282951683,8.687515592651911,8.67960700966797,8.688338982149835,8.672447056205046,8.675134579683528,8.663645640148658,8.65752248127902,8.682657526299318,8.648572088535936,8.642659155978322,8.636298667098057,8.604341203592895,8.617683852191053,8.585562483270966,8.602105116981255,8.602246777381477,8.594896117956914,8.588480395092938,8.590532188125426,8.555135368494062,8.545618377127527,8.556215087820265,8.537112555474469,8.528777617497958,8.523288628441726,8.474511560128809,8.473772948628401,8.45495706598635,8.458340103825272,8.481604748538896,8.43351486009169,8.41766907185805,8.446815493564944,8.404512090473412,8.366626187145506,8.384787448521905,8.40153814265003,8.35653547395848,8.361524824987816,8.329728448085437,8.288208679700148,8.31441345493884,8.31770720702764,8.2743851760825,8.280569214056625,8.262707201264206,8.276425837837383,8.246400863675246,8.220992597241683,8.202917896693538,8.203901551985865,8.17248814937103,8.2280418639816,8.20238858815853,8.18454752144568,8.150840422243936,8.093164693331191,8.161033397490161,8.155659335553223,8.099421899736274,8.031252275877224,7.99481669874469,8.076825098284022,8.023190210078983,8.060182514539678,8.045845991700855,8.04553695311543,8.029250305690562,8.05972900520674,8.041684173223036,8.012906840512793,7.996008444831113,7.984677678459945,8.009726702821371,7.977738042759434,7.930666822966366,7.959640536248742,7.90776916849597,7.942487452803679,7.894461590180016,7.8759677500174305,7.81492560542675,7.9170214219952975,7.848228504560656,7.924069754032547,7.873993668345769,7.7910371489659855,7.846284807768549,7.824003381044475
764,4.498413773845535,7.720048353470665,8.167435145254425,8.363014468994555,8.471904546158854,8.542514022065532,8.591366381604095,8.631766088687748,8.648974273545383,8.652067150258631,8.678025402749205,8.677913692459255,8.687815881787229,8.679863426645015,8.688599291708988,8.672808063378175,8.675417583838621,8.663941855002092,8.65774298195379,8.68287994141019,8.648801402373063,8.642925134689015,8.636570200598603,8.604608660989586,8.61791503682694,8.585790626410416,8.602436481371631,8.60248126410288,8.595078809999988,8.588735143567451,8.590795694315268,8.555292364347173,8.545909417485039,8.55650479368456,8.537376623743315,8.529039423817762,8.523553180466221,8.474710192024235,8.47398578180786,8.455244196265516,8.458485149101241,8.481873643532897,8.433805897612494,8.417989658804066,8.44718317354409,8.404734848352048,8.36689050537657,8.385074606606691,8.401841933007649,8.356887867816024,8.361771288330273,8.329991017355912,8.288508784291539,8.314657886171055,8.317926563337751,8.27466367230042,8.280888219269006,8.262992715734145,8.276615426834015,8.24672949027145,8.22130347429195,8.203187136899324,8.204198913208355,8.172729094408082,8.228285058542099,8.202705724513335,8.18486453197667,8.151069948872914,8.093413850742454,8.161338227066944,8.155965847513075,8.099703469366666,8.031570719756663,7.995057476527519,8.077165274720132,8.023441002846088,8.06047113599411,8.046155695811615,8.045811560694299,8.029479535206766,8.059986268885716,8.042029694800311,8.013258536929502,7.996264485971754,7.984981995525067,8.010066739369845,7.977989825480559,7.930955182725742,7.959889282863262,7.908120186591827,7.942734818872019,7.894693846260842,7.876192996762626,7.815376250168511,7.917339311159494,7.848483389909126,7.924411100281103,7.8743340330315545,7.791291128321282,7.846503756809354,7.824286773451462
765,4.498106591751776,7.721161357744378,8.168228670547403,8.363580818695509,8.47241616308585,8.542893222301434,8.591769867995113,8.632115510552538,8.649322563756575,8.652351832189039,8.678379932031751,8.678145136407338,8.688166123528063,8.680139953861362,8.688877265502645,8.673107981962504,8.675671422092936,8.664196061172838,8.658025595616527,8.683122442896071,8.64906977405552,8.64317305211635,8.636860382733198,8.604799375523985,8.618191799315285,8.58609922293706,8.602719953246483,8.602721842213933,8.595276308337423,8.589002041530579,8.591078931556924,8.555562161330208,8.54614682131612,8.55682062986125,8.537603502621177,8.52924560142026,8.523899255406699,8.474942260387978,8.474187584043774,8.455578172510338,8.458704997159515,8.482131301107124,8.4341155516972,8.418235210919828,8.447463524676763,8.405077871191798,8.367136128646212,8.385297967572004,8.402112698074458,8.357178963233869,8.362053321167744,8.330290794273852,8.288752943095693,8.314993844189928,8.318179048597665,8.274905083913222,8.281149453720934,8.263195644551063,8.276914819452626,8.247042881198773,8.221536309746451,8.20339335798602,8.204440203932894,8.173006561860527,8.228560101731617,8.203010001387975,8.185133126960087,8.151348790291076,8.093716902333481,8.16166175706156,8.15630721749132,8.099970889442574,8.031904516817393,7.995376601616222,8.077500885691288,8.02370069633784,8.060793533621954,8.046546777441783,8.046131944375837,8.02982287620377,8.060323607317441,8.04233315729193,8.013597053759801,7.996591450321827,7.98524435331473,8.010431973388293,7.978348967885159,7.931376967048085,7.9601683401096865,7.908404786655583,7.94299816557204,7.894998860442636,7.876549599007522,7.815767398143506,7.917572952710577,7.848790674190161,7.924734013329907,7.874641333272273,7.79160338429074,7.846764614536582,7.824581366330425
766,4.498129243762031,7.722031471389399,8.168732766390823,8.36411586767415,8.472933688579998,8.543286790038435,8.592216633741543,8.632478147760617,8.649617484814682,8.652664009881013,8.678698507049305,8.678413360827921,8.688459153942047,8.680428184429845,8.689123344380604,8.673465765380909,8.675866048494667,8.664498835668569,8.658299288480396,8.683347308506322,8.649347753058333,8.643438091717261,8.637081979293672,8.605163011181954,8.61851966552401,8.586382406560846,8.602970155713557,8.603016930251414,8.595510689932942,8.589291565710358,8.591307592258682,8.555791311226486,8.546381006335867,8.557095606321626,8.537844735627077,8.529581825147154,8.524224229999247,8.475247023531347,8.474373283586392,8.455904562222846,8.45892861463778,8.482470138981391,8.434377505928152,8.418531922281595,8.447757999403146,8.405382122924333,8.367431031815368,8.385491533544663,8.402396389339946,8.357427201964349,8.36227717035932,8.330556914364607,8.289048047134308,8.315299664306734,8.31839948632444,8.275274407707586,8.281441244077143,8.263508957720774,8.27714732213264,8.247387750497218,8.221858549614693,8.20368876516486,8.204706227619173,8.173235860462881,8.228839656384945,8.203346442754258,8.185429775906737,8.151643668297105,8.093993785850298,8.161956025863363,8.156588551794064,8.100344105552681,8.032205108822692,7.995732869943589,8.077715729062698,8.02404601742822,8.061186551949909,8.046845105603897,8.046402423170036,8.03015060720381,8.060629334111129,8.042716142672687,8.013961741003737,7.996918589644082,7.985532933274737,8.010736263840302,7.9786612886847355,7.93172256674047,7.960500805730611,7.908752951090104,7.94329125829032,7.895251804089592,7.876895256235796,7.816017413532005,7.917811117693811,7.849026296902988,7.92510565889835,7.874996846139278,7.791924042883188,7.847108943542736,7.824881540602809
767,4.498137138945878,7.723125782034998,8.169361665229127,8.364815842184756,8.47344505606399,8.543742073026415,8.592619999990696,8.632832623278532,8.6499860668879,8.653040947300898,8.678946025585395,8.678729662424821,8.688755645553226,8.680679667518639,8.689446757251927,8.673743312553952,8.676071468322712,8.66470105415607,8.65860206812336,8.683632624978838,8.649651351378962,8.64374299895386,8.637331279180003,8.605423559224361,8.618789040606814,8.586746146892313,8.603295705025273,8.603271579345117,8.59579386733722,8.589598286424211,8.591613724142261,8.556019300693734,8.54658561313611,8.557299992516919,8.538096140225184,8.529817147060623,8.52451358768747,8.47555944116677,8.474591815772138,8.456168166698198,8.459170441539333,8.48274665649778,8.434714421842637,8.418772261489726,8.447982026632294,8.405574658213803,8.36773425538179,8.38575814653929,8.402596264035902,8.357650005008313,8.362502222460678,8.330734618040252,8.289373615743076,8.315523815512561,8.31866204854552,8.275575917740069,8.281781678196097,8.263821107819078,8.27740155805954,8.247642839774569,8.222228566488294,8.20401743983125,8.204973129643125,8.173521255835297,8.229073818351399,8.203562377466298,8.18574296198034,8.15196129555674,8.094299014544008,8.16226098074269,8.156795297863004,8.100636857595665,8.032523962441218,7.99608313742135,8.07803666013073,8.024271715624288,8.061575118267314,8.047141727170127,8.046737989756794,8.030450573489576,8.0609555659225,8.04304607217791,8.014184741475619,7.997216067158029,7.985881088898162,8.011132032358192,7.978990685764861,7.932086605715075,7.960813129418438,7.9090445572443,7.943644248116656,7.895492065544981,7.877203901785376,7.816248862513747,7.918123274320021,7.8493005937126625,7.925512163239198,7.875321162894915,7.79222960070277,7.847463652840426,7.825166639840229
768,4.4980351428524825,7.724103564498629,8.170103355921855,8.365362874222395,8.47392700905848,8.544159717061547,8.593061830273994,8.633159235198159,8.650282054113973,8.653396892446828,8.679169115175451,8.679095152609325,8.689024203801841,8.680993952863538,8.689687101186264,8.673973277448484,8.676352042546382,8.664966474399227,8.658755140334502,8.683862909647658,8.649946719585515,8.644003875930077,8.637566923320628,8.605663530778644,8.619096208609914,8.587122901346174,8.6036092578287,8.603549928788135,8.59600257718774,8.589746555411343,8.591859292880475,8.556270206049646,8.546898113735718,8.557618361184923,8.538292989608125,8.530086040958057,8.524735014091002,8.475821114874117,8.474886609623065,8.45639179644674,8.459355823187238,8.482974682280942,8.435045238295212,8.419068230345491,8.448285025845713,8.405953724685446,8.368010654175851,8.38603775936178,8.402842135189703,8.357923786560573,8.362692822531306,8.330983572325403,8.289645609751217,8.315824650861186,8.318950171621063,8.275880814875338,8.282112163402056,8.264110947529893,8.277659565339546,8.247943066518996,8.222439184675554,8.204253755445288,8.205253452153915,8.173831835585224,8.229326505666263,8.203816662328334,8.185995458329892,8.152309771228037,8.09458308048177,8.162588543382114,8.157090781959662,8.10099780144944,8.032828707839329,7.996436756038789,8.078330705325019,8.024480301938572,8.061829955705687,8.047541765242736,8.047088457331352,8.0307522456317,8.061240212147865,8.043378848006283,8.014491840232276,7.997525708767328,7.9860988910571615,8.011474738764523,7.979332008582253,7.9324391944746155,7.961157818009615,7.909353086740323,7.943923633659755,7.895714403147135,7.877541101809328,7.816551663210341,7.918423505962472,7.84957485965843,7.925799889403324,7.875659835022126,7.792532281134112,7.847767580110657,7.8254836611924175
769,4.497939666380744,7.72498251576677,8.170791942018692,8.365996573977474,8.474394342785052,8.544612371728375,8.593431962227232,8.633583430613706,8.650666210581386,8.653781288759927,8.67944504319598,8.67936536887453,8.689199554527962,8.681454891707284,8.689987403934342,8.674303502598551,8.676638651763737,8.66526822597582,8.658949428509931,8.684095522714738,8.650224971402736,8.644227400465425,8.637791022344786,8.605961399859398,8.619432975561823,8.587371927513447,8.603863506139811,8.603740375113091,8.59627593394323,8.589935124070994,8.59209508428825,8.556462996725191,8.547138062882492,8.557810556853543,8.538508366198347,8.53033840048386,8.524987627718994,8.476066068978806,8.475175009411128,8.456708241716266,8.459628635056621,8.483283575666563,8.435341364732032,8.419354934069009,8.448555637918338,8.406207215327044,8.368273835850465,8.386348765427945,8.403056210718354,8.358158939821623,8.362951847116644,8.331244351300441,8.289971747438026,8.316129659298506,8.319161492652595,8.276161534130955,8.28243773034781,8.264357216434714,8.277869578278091,8.24826880021624,8.222701385001894,8.204475379855854,8.205606088949137,8.174087394184845,8.229625540013002,8.204189419470516,8.186270196441626,8.15256801577938,8.09489463488659,8.16288281234047,8.15743444765574,8.101332262531836,8.03318893877965,7.9967244650305505,8.078626067454815,8.024760670888208,8.062032146705945,8.047834239436225,8.047349205989715,8.03101082764082,8.061525097533387,8.04364254878407,8.014828781023855,7.997820580107585,7.986388596205743,8.01179509974494,7.979580532159784,7.932708798058842,7.961494958685282,7.909677573008107,7.944197478926812,7.895962311307663,7.877817438415789,7.816921279066734,7.918679329677505,7.84981959025378,7.92611974769861,7.875955059956391,7.792875776303275,7.848212622825003,7.825762706355734
770,4.49801838325816,7.725971411572414,8.171453022661018,8.366624159129552,8.474971551096818,8.545067231832322,8.593844462727494,8.63391995676257,8.651075458019719,8.65408358089822,8.679714763988885,8.6796582436625,8.689465228956683,8.68174005820831,8.690241043415703,8.674627807076428,8.67688176668717,8.665543582762684,8.659199950746249,8.68439591783524,8.650518521599178,8.644490598772645,8.63812203215817,8.606196266778083,8.619708979257076,8.58769172066517,8.604071239092638,8.604030537498078,8.596607075263138,8.59020357280036,8.592341142633822,8.55663299721923,8.547385790438275,8.55805380595221,8.538765793487089,8.530622482597167,8.525242271373402,8.476252763604846,8.475403734365605,8.45703214707959,8.459889960385178,8.483572367106262,8.43555344431203,8.41956950458131,8.448760859434818,8.40653347888466,8.368479699418666,8.386599831067295,8.403396192814661,8.358446659924542,8.363246830172912,8.33153390753556,8.290242796265174,8.316382842750215,8.319401220765926,8.276541004092346,8.28264844187396,8.264554723525439,8.278036170242057,8.248569408705226,8.22309029423137,8.20475569253673,8.205843495892394,8.174436745786135,8.229901712708523,8.20444751305128,8.186550123355948,8.152915984621293,8.095173635656359,8.163193851281479,8.157766212248662,8.101646887191341,8.03353964041585,7.9969590623023405,8.07887194425822,8.025045317521347,8.062390909035393,8.048173129208863,8.047655374632392,8.031340513242755,8.061837400347581,8.04394448478255,8.015147835512195,7.998148502886245,7.986631602474106,8.01210030672479,7.979908793319436,7.933072532177509,7.961706561395547,7.9100542699568415,7.944547696309034,7.896239852205064,7.878095849982773,7.817219826562183,7.918971251506124,7.850074978068598,7.926476500936073,7.876243429386325,7.793213857683395,7.848473467234074,7.826029074043835
771,4.498054096447651,7.72706165178755,8.172204416247906,8.367280437824936,8.475436416296096,8.545646423022013,8.59415351657251,8.634232927107673,8.651332594337234,8.654407723832305,8.680028588852286,8.679910040086483,8.689746971210427,8.681972041611782,8.690519812632703,8.674946246605336,8.67715697322926,8.665879514243638,8.659442767037575,8.684594818610465,8.650804184471273,8.64479154462179,8.638445326804092,8.6064567396038,8.619951429007775,8.587898300527009,8.604336189826235,8.604283851516579,8.596882498451,8.59049218540452,8.592647491431041,8.556879980189835,8.547631152414011,8.558318941377914,8.539001908507512,8.53087302013462,8.52547649801689,8.476488685672345,8.475695274930798,8.457246826108246,8.460191082191587,8.48382149039752,8.435864524049679,8.419936355763728,8.449067912719288,8.406769066910469,8.368773947137717,8.386834574240599,8.403572305245355,8.358754858014672,8.363589776141458,8.331811007328085,8.290539309833592,8.316634623415787,8.319584511584273,8.276895699889009,8.282861684227013,8.264869073756858,8.278320044276606,8.248891628581429,8.22336140987178,8.205074390145516,8.206161013867618,8.174675101569148,8.230130460602537,8.204721522532733,8.186806405940125,8.153194798231361,8.095419193835772,8.163511783251721,8.15801447177694,8.102008356719022,8.033873964280637,7.997174168757557,8.07922497844692,8.025311760930835,8.06269283677768,8.048485544460043,8.047850616674545,8.031640525111076,8.062069958325548,8.044270510284134,8.015388847914073,7.998464334439807,7.986855049854292,8.01239384422388,7.980199474810972,7.933431945441884,7.961981923091955,7.910322178493215,7.944865336132876,7.896510910620705,7.878393252883408,7.817517393502101,7.9192664474826,7.850344803591342,7.926798629557831,7.876559614969497,7.793500000787534,7.848837515636755,7.826350442494026
772,4.498224089650451,7.728097339330126,8.173003781694462,8.367935290690628,8.475975182133698,8.546115760315505,8.594549069765554,8.634640646371192,8.651662920036875,8.654778610336178,8.680363316628597,8.680200030865278,8.690086794276263,8.682236018730269,8.690754062706988,8.675243047919086,8.6775283796476,8.666110027928656,8.659714922866327,8.68482809035061,8.651086407362286,8.645060933437348,8.6387097494428,8.606663256360534,8.62020155932878,8.5881955299444,8.604665991814853,8.604495810791022,8.597164685629043,8.590740292428945,8.592961972410272,8.557170802731239,8.54788946631511,8.558546389338394,8.539238773619592,8.5311008105269,8.525660913308442,8.4767604973978,8.475936309491045,8.45751815179248,8.460481520536314,8.484059062170138,8.43608380985102,8.420194151514009,8.449272786782482,8.407048460012158,8.369113453798535,8.387050375079099,8.40383519668994,8.35899710882625,8.363901470631054,8.331979457170183,8.290895821411722,8.316928723683997,8.319799207831164,8.277205963384818,8.283078051752756,8.26511819480478,8.278534455052439,8.249309097754141,8.223670179121644,8.205284229100235,8.206493917498834,8.17488742573616,8.230418092298866,8.205033293013267,8.187104660920378,8.153445369500893,8.095802994913367,8.163846737352875,8.15828206846666,8.102279503242183,8.034176159921522,7.997482497444239,8.07945573194116,8.02553332996459,8.06291944528562,8.048784098630515,8.04815095478023,8.031872913733249,8.062403853443783,8.04451806159765,8.015751113443272,7.998746660679674,7.9871604471221875,8.012722152193843,7.9805689147107675,7.933800670714024,7.962329594803856,7.9107137612832705,7.945162242383453,7.89682076711963,7.878658754741236,7.817841938187438,7.919565586760799,7.850713899076488,7.927097651010423,7.876884680574692,7.793848813001112,7.849186997904277,7.8266059239706065
773,4.4982587549078445,7.729184855915836,8.17380425733947,8.368566236814974,8.476379737829856,8.546507577478495,8.594951515145265,8.634929110292193,8.65196159358014,8.655070709308593,8.680593554665503,8.680579351426235,8.690399917332062,8.682521109781614,8.691045570958773,8.675573775243988,8.677890176242169,8.666454391691557,8.660042947504515,8.685118058715789,8.651392502401881,8.645306056676509,8.638985083084604,8.606904341398705,8.62045572651854,8.58855202443862,8.604912800314953,8.604769475032818,8.597397642978025,8.590956531821842,8.593268455298972,8.557357681867465,8.54809438653908,8.558746812093858,8.539482279469304,8.531351413261534,8.525885578419187,8.4770438816632,8.47615273880553,8.457794915242589,8.460788924734027,8.484368328171362,8.436269286353163,8.420477730764999,8.44953299583186,8.407279545099405,8.369306918730876,8.387264729696044,8.404096435455067,8.359265610528869,8.364153377632922,8.33228112227036,8.29120213069348,8.317198635441562,8.32003675451092,8.277471998223243,8.283425829505248,8.265446829806422,8.278770833432507,8.249558121290411,8.223991331673988,8.205465561649676,8.20677992871127,8.17522415527513,8.230674158182651,8.205370954240658,8.187377933272217,8.153761776875777,8.096088089007369,8.164117876239175,8.158513497709096,8.102620004337727,8.034458836610343,7.99773646656286,8.079808279400023,8.025889848588754,8.063141590780551,8.049047930998647,8.048462297493316,8.032149484332269,8.062669003764872,8.044779699470208,8.01609926826967,7.999096346783998,7.987412466234351,8.013039544725935,7.980861110971774,7.934162971515762,7.962624292252573,7.911096013599032,7.94545041286688,7.897033731174052,7.878965087181418,7.818173284268928,7.919854170799291,7.851003089019104,7.927415926254789,7.877202673116745,7.794159704247861,7.8494202015131975,7.826877710528214
774,4.498316725757637,7.730212998647637,8.174547674265932,8.36911187083528,8.477004508552977,8.547011072925875,8.595306808670653,8.635181929012612,8.652249172320268,8.655401923667512,8.680964082685087,8.680802831695647,8.690689867206785,8.682875571441782,8.691248752219122,8.675797292499135,8.678183957208022,8.666691436113345,8.660378221038458,8.68533826476085,8.651698896157104,8.64562662120904,8.639246755713197,8.6072005018748,8.62078139529348,8.58885109457315,8.605250095540521,8.605087528174318,8.597618359547953,8.591184689819679,8.593518234938045,8.557601359951388,8.5483866279908,8.559034969549877,8.539646084276693,8.53160582455016,8.526142787592626,8.47728871315043,8.476399972616655,8.457973285088647,8.46108732138832,8.484644957085509,8.436523966557555,8.420724748997854,8.449769665354323,8.407558192092086,8.369497532072156,8.387610078400616,8.404409367785005,8.359518109049764,8.364435333263799,8.332519737244231,8.291518484338834,8.317463433324269,8.320316348073776,8.277721062611462,8.283720287937005,8.26571472059602,8.279061522651219,8.249818139819569,8.224303616473637,8.205742917253794,8.207043966032547,8.175453079924274,8.2309644764292,8.205662916133479,8.187739313004533,8.154092874225462,8.09636553093187,8.164405619753747,8.158825356647181,8.103031869948895,8.034781441833994,7.99807904851358,8.080168828434035,8.026147730781199,8.06344680822333,8.049333206973518,8.048784122747502,8.032438974781467,8.062912720686318,8.04516077639533,8.016388260775166,7.999406674638133,7.987707565887173,8.013301147285791,7.9812046306322175,7.934540638426302,7.963002259163565,7.911380674966553,7.945738976268397,7.897292199968993,7.879323848266572,7.818543275431456,7.920128605418848,7.851318203795129,7.9277247479712445,7.877644861519906,7.794524451209402,7.849772254090041,7.827151270034641
775,4.498244141220748,7.731154354334971,8.175217775714655,8.369740177871465,8.477395090947027,8.54757246118795,8.595763908676975,8.6355647622043,8.652646561080381,8.655799876514799,8.681270694596057,8.68108911381136,8.691009974675065,8.683206241038038,8.691455898648618,8.67617565182277,8.678458290035275,8.666952222047778,8.660598697670723,8.685522762773243,8.651975412428948,8.645910178723213,8.639553265288264,8.607487799795763,8.621026114205574,8.589138835104984,8.60558189949933,8.605343209417663,8.597814444992437,8.591424915775454,8.593784869389845,8.557842558339958,8.548729295031348,8.55933594559156,8.539913307043271,8.53186424363534,8.526416688502179,8.477540098936974,8.476620538668902,8.458230997306861,8.461326934240779,8.484844741090603,8.43679988266917,8.42097989720522,8.450123499866576,8.407880313395514,8.369738279342219,8.387867220542127,8.404677372654492,8.359755851329457,8.36468576628211,8.332804299203032,8.291778275868595,8.317745111991481,8.320550514787453,8.278021108354563,8.283988040402463,8.265967155716583,8.27928381013283,8.25007769045115,8.224643872769454,8.206037635290436,8.207369105671516,8.175676180319428,8.231277389128136,8.205945190224265,8.187941373996809,8.154315840272746,8.09670135651827,8.164647963845132,8.159074181976516,8.103254055503381,8.035112251871734,7.998392758960279,8.080446404710829,8.026433873771422,8.063783154723453,8.049598784053519,8.049103082819856,8.032766848503686,8.063239866293861,8.04547828619787,8.01667510156235,7.999734228983194,7.987999546806838,8.013584463729348,7.9815676727840055,7.934927601765298,7.963253051858777,7.911669155678015,7.945997538723898,7.897512933804406,7.879640284264857,7.818880019313954,7.920417363934878,7.851625326778323,7.928005702125095,7.877912270433501,7.794832598559561,7.850130387609096,7.827380146770722
